lib_prop,rho_obs_snow_to_pop,null_low_s2p,null_hi_s2p,pval_s2p,rho_obs_pop_to_snow,null_low_p2s,null_hi_p2s,pval_p2s
0.4,0.444768475,-0.16436114656249998,0.13361449875,0.0,0.17581750000000002,-0.10469165156249999,0.24504098500000004,0.1
0.4714285714285714,0.46495886249999996,-0.14035425562500004,0.156214763125,0.0,0.18786438749999998,-0.10753674343749998,0.28711072093750006,0.2
0.5428571428571429,0.47697005,-0.14766733562499998,0.1647227603125,0.0,0.21030409999999997,-0.11846454812499999,0.29412887625,0.2
0.6142857142857143,0.4871455625000001,-0.15086078593750002,0.1947477390625,0.0,0.21148813749999998,-0.10927438625000004,0.3345253168750001,0.4
0.6857142857142857,0.48388442499999995,-0.14750300875,0.20742298093750003,0.0,0.19844041250000002,-0.11345887156250002,0.3369089671875001,0.4
0.7571428571428571,0.4906002,-0.134109124375,0.2359619415625,0.0,0.206992375,-0.11695785781249993,0.3562373246875001,0.4
0.8285714285714285,0.4903076875,-0.12256566281249999,0.2513967615625,0.0,0.20996955,-0.12543518093749995,0.36118472187500006,0.4
0.9,0.48247162499999996,-0.11155630999999999,0.26689153437499996,0.0,0.20366304999999998,-0.12492869968749998,0.36645800406250006,0.5
